sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
GSS_4434	GSS	147.74/200.79	0/0/0	174.27	0	-7.4534	1407.4	4105.3	3.5734	0.00017616	0.99982	0.00035233	0.00056789	False
SERPINC1_9811	SERPINC1	396.56/441.55	164.21/61.905/0	419.06	61.905	-2.7393	1012	10114	3.5734	0.00017618	0.99982	0.00035236	0.00056789	False
TRMT12_11307	TRMT12	287.11/61.408	0/6.3492/1.1125	174.26	1.1125	-6.3743	25470	4105.1	3.5734	0.00017621	0.99982	0.00035241	0.00056789	False
YTHDC1_12239	YTHDC1	715.97/790.51	267.66/888.89/149.08	753.24	267.66	-1.4893	2778	18476	3.5724	0.00017685	0.99982	0.00035371	0.0005699	False
CACNA2D1_1696	CACNA2D1	260.79/658.92	84.047/880.96/10.013	459.85	84.047	-2.438	79254	11127	3.5721	0.00017703	0.99982	0.00035406	0.0005704	False
FCER1G_3537	FCER1G	473.72/436.68	81.461/7.9365/3264.2	455.2	81.461	-2.4679	686.13	11011	3.5721	0.00017708	0.99982	0.00035415	0.00057048	False
C10orf54_1425	C10orf54	260.79/234.91	41.377/1.5873/5.5627	247.85	5.5627	-5.2448	334.81	5895.7	3.5709	0.00017785	0.99982	0.00035571	0.0005729	False
SRD5A1_10440	SRD5A1	127.4/220.29	0/1.5873/0	173.85	0	-7.4499	4313.9	4095.2	3.5708	0.00017793	0.99982	0.00035585	0.00057301	False
KDM1A_5873	KDM1A	498.25/449.35	265.07/92.064/7.7878	473.8	92.064	-2.351	1195.4	11474	3.5708	0.00017793	0.99982	0.00035587	0.00057301	False
PTGIR_8984	PTGIR	181.83/196.9	0/1.5873/2033.7	189.36	1.5873	-6.2012	113.44	4471.2	3.5707	0.00017803	0.99982	0.00035607	0.00057326	False
PGF_8185	PGF	596.34/708.63	201.71/2725.4/27.814	652.49	201.71	-1.6887	6304.3	15941	3.5704	0.00017821	0.99982	0.00035642	0.00057376	False
AR_795	AR	156.11/417.19	11.637/0/330.43	286.65	11.637	-4.5086	34079	6846.1	3.5701	0.00017841	0.99982	0.00035682	0.00057433	False
ACHE_194	ACHE	107.66/239.78	0/0/0	173.72	0	-7.4489	8727.8	4092.2	3.5701	0.00017844	0.99982	0.00035688	0.00057435	False
GABRB3_4028	GABRB3	122.62/237.83	1.293/0/6.6753	180.23	1.293	-6.3044	6637.4	4249.7	3.5699	0.00017856	0.99982	0.00035713	0.00057464	False
SUDS3_10520	SUDS3	315.22/32.166	0/31.746/0	173.69	0	-7.4487	40059	4091.4	3.5699	0.00017858	0.99982	0.00035716	0.00057464	False
NCOA1_7416	NCOA1	204.56/391.84	14.223/17.46/13.351	298.2	14.223	-4.2968	17537	7129.8	3.5696	0.0001788	0.99982	0.00035759	0.00057527	False
MAOB_6474	MAOB	443.82/290.47	37.498/26.984/432.78	367.14	37.498	-3.2574	11758	8828.7	3.5695	0.00017883	0.99982	0.00035766	0.00057531	False
CAMLG_1792	CAMLG	211.74/135.49	0/0/20.026	173.61	0	-7.448	2907.2	4089.5	3.5694	0.00017891	0.99982	0.00035782	0.00057548	False
SETD6_9880	SETD6	245.83/101.37	5.1721/0/0	173.6	0	-7.4479	10435	4089.3	3.5693	0.00017895	0.99982	0.00035791	0.00057556	False
ADRA1A_314	ADRA1A	342.73/484.44	59.479/0/68.978	413.59	59.479	-2.7772	10041	9978.2	3.5692	0.00017902	0.99982	0.00035804	0.00057569	False
MMP9_7156	MMP9	250.62/96.498	2.5861/0/0	173.56	0	-7.4476	11877	4088.2	3.569	0.00017914	0.99982	0.00035828	0.00057601	False
TYW3_11701	TYW3	187.22/159.86	425.41/0/1.1125	173.54	1.1125	-6.3684	374.3	4087.7	3.5689	0.00017924	0.99982	0.00035847	0.00057624	False
PLAU_8313	PLAU	305.05/41.913	0/0/0	173.48	0	-7.4469	34620	4086.3	3.5686	0.00017947	0.99982	0.00035894	0.00057692	False
TRMT1_11212	TRMT1	96.3/281.7	0/1.5873/38.939	189	1.5873	-6.1984	17186	4462.4	3.5684	0.00017956	0.99982	0.00035912	0.00057714	False
TYR_11693	TYR	663.93/908.45	942.62/65.08/290.37	786.19	290.37	-1.4338	29895	19307	3.5683	0.00017963	0.99982	0.00035926	0.00057728	False
KIT_6200	KIT	365.46/231.01	29.74/14.286/1.1125	298.24	14.286	-4.291	9038.4	7130.6	3.5682	0.00017969	0.99982	0.00035939	0.00057742	False
CDK4_2123	CDK4	272.75/74.08	0/11.111/0	173.41	0	-7.4464	19735	4084.7	3.5682	0.00017975	0.99982	0.00035951	0.00057753	False
ADORA2A_290	ADORA2A	692.04/274.87	26058/15.873/97.904	483.46	97.904	-2.2923	87015	11714	3.568	0.00017985	0.99982	0.00035971	0.00057778	False
YTHDF2_12377	YTHDF2	198.58/148.16	2873.1/0/0	173.37	0	-7.446	1271.2	4083.6	3.5679	0.00017994	0.99982	0.00035989	0.00057799	False
MAP1A_6480	MAP1A	187.81/158.88	0/0/17.801	173.35	0	-7.4458	418.57	4083.1	3.5677	0.00018004	0.99982	0.00036008	0.00057822	False
CACNA1A_1605	CACNA1A	351.11/244.66	14.223/166.67/0	297.88	14.223	-4.2952	5665.6	7121.9	3.5677	0.00018007	0.99982	0.00036013	0.00057823	False
MAVS_6648	MAVS	592.15/170.58	43.963/0/635.26	381.37	43.963	-3.0881	88863	9180.3	3.5675	0.00018019	0.99982	0.00036038	0.00057856	False
CKB_2394	CKB	139.37/416.21	1.293/204.76/10.013	277.79	10.013	-4.6619	38321	6628.7	3.5673	0.00018036	0.99982	0.00036072	0.00057903	False
LDB1_6346	LDB1	0/0	11.637/0/28.926	0.48737	11.637	3.0869	0	9.7696	3.5672	0.99968	0.00032098	0.00064195	0.00095843	True
TUBA1A_11589	TUBA1A	303.85/141.34	0/68.254/3.3376	222.59	3.3376	-5.6878	13206	5279.3	3.5672	0.00018042	0.99982	0.00036085	0.00057916	False
JAK1_5371	JAK1	419.89/353.83	46.549/95.239/0	386.86	46.549	-3.028	2182.2	9316.2	3.5671	0.00018051	0.99982	0.00036102	0.00057936	False
SUV420H1_10566	SUV420H1	436.04/700.83	1338.3/52.381/149.08	568.44	149.08	-1.9238	35057	13835	3.5662	0.00018107	0.99982	0.00036213	0.00058107	False
DPEP1_2948	DPEP1	170.47/175.45	0/0/18.913	172.96	0	-7.4426	12.415	4073.7	3.5653	0.0001817	0.99982	0.0003634	0.00058303	False
FCGR1B_3557	FCGR1B	495.85/200.79	130.6/30.159/7.7878	348.32	30.159	-3.4869	43530	8364	3.5651	0.00018186	0.99982	0.00036373	0.00058348	False
RBM14_9134	RBM14	334.96/379.17	33.619/0/102.35	357.06	33.619	-3.3706	977.45	8579.7	3.565	0.00018189	0.99982	0.00036379	0.0005835	False
TUBB3_11628	TUBB3	258.99/86.751	0/0/587.42	172.87	0	-7.4419	14834	4071.6	3.5648	0.00018208	0.99982	0.00036416	0.00058397	False
HIST1H4A_4696	HIST1H4A	400.15/655.99	587.04/20.635/124.6	528.07	124.6	-2.0746	32727	12827	3.5647	0.00018211	0.99982	0.00036421	0.00058397	False
PDGFRB_8145	PDGFRB	187.81/157.91	12.93/0/0	172.86	0	-7.4418	447.25	4071.3	3.5647	0.00018213	0.99982	0.00036426	0.00058397	False
NSUN2_7602	NSUN2	915.75/848.99	465.49/1407.9/4252.1	882.37	1407.9	0.67353	2228.1	21738	3.5647	0.99982	0.00018213	0.00036427	0.00058397	True
AAVS0100_100	AAVS	446.81/564.37	111.2/73.016/4505.8	505.59	111.2	-2.1747	6910.4	12266	3.5646	0.00018219	0.99982	0.00036438	0.00058408	False
KCND2_5673	KCND2	203.37/142.31	0/0/5.5627	172.84	0	-7.4416	1863.9	4070.8	3.5646	0.00018222	0.99982	0.00036445	0.00058411	False
SLC25A5_10192	SLC25A5	234.47/111.12	0/17.46/0	172.79	0	-7.4412	7607.6	4069.7	3.5643	0.00018242	0.99982	0.00036483	0.00058465	False
UTY_11946	UTY	305.65/346.03	87.926/4.7619/22.251	325.84	22.251	-3.8132	815.36	7809.6	3.5641	0.00018253	0.99982	0.00036506	0.00058495	False
IL6R_5187	IL6R	219.52/125.74	0/0/649.72	172.63	0	-7.4399	4396.9	4065.7	3.5633	0.00018314	0.99982	0.00036627	0.00058681	False
UIMC1_11824	UIMC1	517.99/147.18	24.568/1193.7/0	332.59	24.568	-3.7057	68747	7975.9	3.5629	0.00018337	0.99982	0.00036675	0.00058749	False
NSD1_7591	NSD1	400.75/327.51	292.22/0/36.714	364.13	36.714	-3.2752	2682.2	8754.2	3.5629	0.00018342	0.99982	0.00036683	0.00058756	False
SETDB1_9914	SETDB1	412.12/628.7	120.25/9.5239/3275.3	520.41	120.25	-2.1044	23455	12635	3.5625	0.00018366	0.99982	0.00036733	0.00058827	False
WHSC1_12153	WHSC1	337.95/68.231	0/6.3492/2.2251	203.09	2.2251	-5.9837	36373	4804.6	3.5622	0.00018389	0.99982	0.00036778	0.00058889	False
RUVBL1_9513	RUVBL1	343.93/0.97473	0/0/0	172.45	0	-7.4384	58809	4061.4	3.5622	0.0001839	0.99982	0.00036781	0.00058889	False
SCN10A_9620	SCN10A	142.95/334.33	155.16/4.7619/0	238.64	4.7619	-5.3782	18313	5670.9	3.5617	0.00018424	0.99982	0.00036848	0.0005899	False
RING1_9213	RING1	192.6/152.06	0/30.159/0	172.33	0	-7.4374	821.81	4058.4	3.5614	0.00018444	0.99982	0.00036888	0.00059045	False
GABRB2_4009	GABRB2	270.36/367.47	4927.7/630.16/18.913	318.92	630.16	0.98032	4715.8	7639.2	3.5611	0.99982	0.0001847	0.0003694	0.00059122	True
HDAC6_4625	HDAC6	329.57/147.18	12.93/4.7619/0	238.38	4.7619	-5.3766	16633	5664.4	3.5601	0.00018535	0.99981	0.0003707	0.00059322	False
KCNA10_5538	KCNA10	160.9/183.25	0/4.7619/0	172.07	0	-7.4352	249.78	4052.3	3.5598	0.00018556	0.99981	0.00037111	0.0005938	False
HPRT1_4788	HPRT1	456.38/459.1	50.428/84.127/920.07	457.74	84.127	-2.43	3.7012	11074	3.5597	0.00018561	0.99981	0.00037122	0.0005939	False
IFIH1_5004	IFIH1	301.46/650.15	94.391/15.873/132.39	475.8	94.391	-2.3215	60791	11524	3.5595	0.00018576	0.99981	0.00037151	0.00059428	False
PAF1_7901	PAF1	124.41/250.51	0/1.5873/13.351	187.46	1.5873	-6.1867	7949.8	4425	3.559	0.00018614	0.99981	0.00037229	0.00059545	False
TBXA2R_10813	TBXA2R	331.97/261.23	177.15/14.286/0	296.6	14.286	-4.2831	2501.9	7090.4	3.5587	0.00018632	0.99981	0.00037264	0.00059593	False
TAF9_10750	TAF9	232.08/396.72	28.447/19.048/0	314.4	19.048	-3.9757	13553	7528	3.5582	0.00018673	0.99981	0.00037345	0.00059716	False
TRMT10B_11250	TRMT10B	154.32/189.1	12.93/0/0	171.71	0	-7.4322	604.78	4043.4	3.5575	0.00018717	0.99981	0.00037435	0.00059843	False
YTHDF1_12339	YTHDF1	154.32/189.1	10.344/0/0	171.71	0	-7.4322	604.78	4043.4	3.5575	0.00018717	0.99981	0.00037435	0.00059843	False
NSUN5P1_7719	NSUN5P1	349.31/202.74	16.809/0/10.013	276.03	10.013	-4.6528	10741	6585.6	3.557	0.00018756	0.99981	0.00037513	0.00059961	False
FCGR1B_3562	FCGR1B	138.77/298.27	226.28/3.1746/0	218.52	3.1746	-5.7165	12720	5180	3.5568	0.00018773	0.99981	0.00037545	0.00060005	False
RBM14_9133	RBM14	495.26/68.231	0/11.111/52.29	281.74	11.111	-4.5451	91175	6725.8	3.5567	0.00018775	0.99981	0.00037551	0.00060006	False
LacZ:2104-2123_LacZ_+_6317	LacZ:2104-2123_LacZ_+	501.24/713.5	3.8791/174.6/1165.9	607.37	174.6	-1.7926	22528	14810	3.5566	0.00018786	0.99981	0.00037572	0.00060032	False
NCOA2_7425	NCOA2	289.5/378.2	0/25.397/103.47	333.85	25.397	-3.6651	3933.7	8007	3.5564	0.00018796	0.99981	0.00037592	0.00060057	False
YTHDF2_12413	YTHDF2	353.5/187.15	9.0512/1796.8/0	270.32	9.0512	-4.7546	13836	6445.8	3.5556	0.00018854	0.99981	0.00037708	0.00060231	False
FTO_3806	FTO	240.45/102.35	0/9.5239/1.1125	171.4	1.1125	-6.3506	9536.3	4035.9	3.5556	0.00018855	0.99981	0.00037711	0.00060231	False
ELP4_3180	ELP4	150.73/354.8	6.4651/3.1746/421.65	252.77	6.4651	-5.0872	20823	6016	3.5554	0.00018868	0.99981	0.00037735	0.00060262	False
GABRB3_4027	GABRB3	194.39/179.35	32.326/1.5873/0	186.87	1.5873	-6.1822	113.16	4410.8	3.5554	0.00018872	0.99981	0.00037743	0.00060267	False
IFNAR2_5024	IFNAR2	212.94/129.64	0/0/0	171.29	0	-7.4287	3469.2	4033.2	3.5549	0.00018905	0.99981	0.0003781	0.00060358	False
KCNJ11_5720	KCNJ11	160.3/182.27	0/0/0	171.29	0	-7.4287	241.44	4033.2	3.5549	0.00018905	0.99981	0.0003781	0.00060358	False
THUMPD3_11001	THUMPD3	669.31/417.19	5.1721/134.92/435	543.25	134.92	-2.0015	31785	13205	3.5549	0.00018907	0.99981	0.00037815	0.00060358	False
MEPCE_6787	MEPCE	285.91/56.534	0/0/0	171.22	0	-7.4281	26306	4031.6	3.5545	0.00018935	0.99981	0.0003787	0.00060438	False
IL6_5175	IL6	375.03/476.64	67.238/20.635/1038	425.84	67.238	-2.645	5162.5	10282	3.5545	0.00018939	0.99981	0.00037877	0.00060439	False
OGT_7794	OGT	214.73/127.69	3.8791/0/0	171.21	0	-7.428	3788.1	4031.4	3.5544	0.0001894	0.99981	0.0003788	0.00060439	False
USP16_11839	USP16	284.71/270	10.344/0/1223.8	277.36	10.344	-4.6169	108.22	6618.2	3.5543	0.00018949	0.99981	0.00037898	0.0006046	False
ADRA1D_338	ADRA1D	290.69/51.661	0/0/441.68	171.18	0	-7.4278	28568	4030.6	3.5542	0.00018955	0.99981	0.00037909	0.0006047	False
METTL4_6884	METTL4	333.76/527.33	69.824/26.984/125.72	430.54	69.824	-2.6072	18735	10399	3.5536	0.00018998	0.99981	0.00037995	0.000606	False
CSF3R_2581	CSF3R	157.91/184.22	0/0/0	171.07	0	-7.4268	346.27	4027.9	3.5535	0.00019005	0.99981	0.0003801	0.00060614	False
MEN1_6752	MEN1	1934.4/860.69	2061.1/1636.5/2219.5	1397.5	2061.1	0.5602	5.764e+05	34870	3.5535	0.99981	0.00019007	0.00038015	0.00060614	True
CACNA1F_1651	CACNA1F	311.63/279.75	36.205/14.286/0	295.69	14.286	-4.2787	508.2	7068.1	3.5535	0.0001901	0.99981	0.00038019	0.00060614	False
TUBG1_11662	TUBG1	320.6/21.444	0/0/0	171.02	0	-7.4265	44747	4026.8	3.5533	0.00019025	0.99981	0.00038049	0.00060654	False
SIRT6_10042	SIRT6	549.09/160.83	33.619/0/1048	354.96	33.619	-3.3621	75372	8527.7	3.5531	0.00019037	0.99981	0.00038075	0.00060688	False
KANSL2_5441	KANSL2	175.25/166.68	5.1721/0/0	170.97	0	-7.426	36.763	4025.5	3.5529	0.0001905	0.99981	0.000381	0.0006072	False
HDAC1_4553	HDAC1	796.72/524.41	0/3490.5/209.16	660.56	209.16	-1.6544	37077	16144	3.5528	0.00019055	0.99981	0.00038109	0.00060727	False
SUPT3H_10526	SUPT3H	256.6/320.69	37.498/12.698/0	288.64	12.698	-4.4022	2053.5	6895.1	3.5527	0.00019066	0.99981	0.00038133	0.00060757	False
DBH_2835	DBH	150.73/191.05	0/49.207/0	170.89	0	-7.4253	812.73	4023.6	3.5524	0.00019085	0.99981	0.0003817	0.00060808	False
DPP4_2958	DPP4	374.43/328.48	0/96.826/32.264	351.46	32.264	-3.4054	1055.6	8441.3	3.5523	0.00019093	0.99981	0.00038187	0.00060827	False
NSUN5_7696	NSUN5	164.49/343.11	0/82.54/6.6753	253.8	6.6753	-5.053	15952	6041.2	3.5519	0.00019121	0.99981	0.00038243	0.00060909	False
USP50_11918	USP50	196.19/145.24	0/0/224.73	170.71	0	-7.4238	1298.1	4019.3	3.5513	0.00019165	0.99981	0.00038331	0.00061041	False
CKMT2_2423	CKMT2	290.69/384.04	619.36/26.984/5.5627	337.37	26.984	-3.5959	4357.1	8093.8	3.5511	0.00019184	0.99981	0.00038368	0.00061089	False
WAC_12069	WAC	372.04/393.79	0/46.032/57.852	382.92	46.032	-3.0291	236.55	9218.6	3.551	0.00019185	0.99981	0.00038371	0.00061089	False
SCNN1A_9746	SCNN1A	116.04/225.16	6.4651/0/1.1125	170.6	1.1125	-6.3439	5954.1	4016.6	3.5506	0.00019216	0.99981	0.00038432	0.00061179	False
CHRM3_2295	CHRM3	340.94/463.97	15.516/55.556/70.09	402.45	55.556	-2.8347	7568.8	9702.3	3.5504	0.00019236	0.99981	0.00038471	0.00061233	False
TARBP1_10779	TARBP1	238.66/102.35	0/0/23.363	170.5	0	-7.4221	9290.1	4014.2	3.55	0.00019261	0.99981	0.00038523	0.00061307	False
BRD7_1329	BRD7	342.13/430.83	159.04/25.397/47.839	386.48	47.839	-2.988	3933.6	9306.9	3.5495	0.00019297	0.99981	0.00038595	0.00061415	False
CHD5_2250	CHD5	310.43/372.35	2.5861/28.572/401.63	341.39	28.572	-3.5334	1916.7	8192.9	3.5494	0.00019306	0.99981	0.00038612	0.00061429	False
PDGFRB_8147	PDGFRB	177.05/163.75	0/6.3492/0	170.4	0	-7.4212	88.357	4011.8	3.5494	0.00019307	0.99981	0.00038614	0.00061429	False
ACTL6A_203	ACTL6A	325.98/14.621	0/0/0	170.3	0	-7.4204	48474	4009.4	3.5488	0.00019353	0.99981	0.00038705	0.00061566	False
NACC2_7401	NACC2	174.66/196.9	0/1.5873/147.97	185.78	1.5873	-6.1737	247.31	4384.2	3.5486	0.00019363	0.99981	0.00038725	0.00061591	False
BRCC3_1226	BRCC3	304.45/390.87	31.033/290.48/0	347.66	31.033	-3.4442	3733.9	8347.6	3.5484	0.00019377	0.99981	0.00038754	0.00061628	False
TACR1_10628	TACR1	214.73/125.74	0/4.7619/0	170.24	0	-7.4198	3959.7	4007.8	3.5483	0.00019383	0.99981	0.00038767	0.00061641	False
IRF4_5253	IRF4	559.26/879.21	248.26/350.8/21.138	719.23	248.26	-1.5308	51184	17619	3.5482	0.00019396	0.99981	0.00038791	0.00061672	False
BRCA2_1215	BRCA2	293.09/159.86	3.8791/0/7.7878	226.47	3.8791	-5.5429	8875.2	5373.8	3.5479	0.00019418	0.99981	0.00038835	0.00061734	False
WDR61_12098	WDR61	250.62/89.675	0/15.873/0	170.15	0	-7.4191	12951	4005.6	3.5478	0.00019424	0.99981	0.00038848	0.00061747	False
ASXL1_897	ASXL1	74.169/266.1	0/0/0	170.14	0	-7.419	18419	4005.4	3.5477	0.0001943	0.99981	0.00038859	0.00061756	False
RRM2_9454	RRM2	229.09/111.12	1.293/0/0	170.1	0	-7.4187	6958.1	4004.6	3.5475	0.00019445	0.99981	0.00038889	0.00061796	False
IRF4_5250	IRF4	227.89/332.38	7.7582/11.111/2539.9	280.14	11.111	-4.5369	5459.5	6686.3	3.5473	0.00019458	0.99981	0.00038916	0.0006183	False
SMS_10347	SMS	676.49/687.19	125.42/223.81/417.2	681.84	223.81	-1.6028	57.179	16679	3.5467	0.00019505	0.9998	0.00039011	0.00061973	False
FTO_3815	FTO	653.16/234.91	117.67/9.5239/77.878	444.04	77.878	-2.4962	87468	10734	3.5462	0.0001954	0.9998	0.00039081	0.00062076	False
SCN4B_9712	SCN4B	89.122/250.51	371.1/0/0	169.81	0	-7.4163	13022	3997.6	3.5457	0.00019578	0.9998	0.00039157	0.0006219	False
PHC1_8215	PHC1	524.57/278.77	55.6/58.73/10.013	401.67	55.6	-2.8307	30207	9682.9	3.5454	0.00019598	0.9998	0.00039196	0.00062243	False
PRMT6_8775	PRMT6	232.67/412.31	0/22.222/1957	322.49	22.222	-3.8002	16135	7727.3	3.5454	0.00019601	0.9998	0.00039203	0.00062247	False
AURKB_1023	AURKB	647.18/155.96	55.6/61.905/3.3376	401.57	55.6	-2.8304	1.2065e+05	9680.4	3.5449	0.00019639	0.9998	0.00039279	0.00062359	False
EZH1_3348	EZH1	447.41/160.83	16.809/11.111/142.41	304.12	16.809	-4.0987	41063	7275.2	3.5448	0.00019645	0.9998	0.0003929	0.00062369	False
KCNK9_5770	KCNK9	430.66/469.82	81.461/46.032/3200.8	450.24	81.461	-2.4521	766.86	10888	3.5447	0.00019652	0.9998	0.00039304	0.00062383	False
MMP8_7142	MMP8	379.22/459.1	64.651/4.7619/170.22	419.16	64.651	-2.678	3190.4	10116	3.5445	0.00019664	0.9998	0.00039329	0.00062415	False
AR_818	AR	196.79/508.81	425.41/3.1746/33.376	352.8	33.376	-3.3634	48679	8474.4	3.5442	0.00019694	0.9998	0.00039388	0.00062501	False
FTO_3848	FTO	218.92/119.89	0/0/3.3376	169.4	0	-7.4128	4903.1	3987.7	3.5431	0.0001977	0.9998	0.0003954	0.00062733	False
PAXIP1_7950	PAXIP1	469.54/511.73	0/104.76/294.82	490.64	104.76	-2.2168	890.3	11893	3.5428	0.00019792	0.9998	0.00039584	0.00062796	False
C9orf114_1522	C9orf114	174.66/194.95	1598.2/1.5873/1.1125	184.8	1.5873	-6.1662	205.85	4360.6	3.5426	0.0001981	0.9998	0.0003962	0.00062845	False
AAVS0082_82	AAVS	75.365/263.18	0/0/1.1125	169.27	0	-7.4117	17637	3984.5	3.5423	0.00019833	0.9998	0.00039666	0.00062909	False
BRD4_1298	BRD4	340.94/209.57	10.344/206.35/0	275.25	10.344	-4.606	8629.1	6566.6	3.542	0.00019858	0.9998	0.00039715	0.00062976	False
SCNN1B_9753	SCNN1B	114.24/224.19	34.912/0/0	169.22	0	-7.4112	6043.9	3983.1	3.542	0.00019859	0.9998	0.00039718	0.00062976	False
TNFSF13B_11072	TNFSF13B	142.36/195.92	0/0/0	169.14	0	-7.4106	1434.6	3981.3	3.5415	0.00019895	0.9998	0.00039791	0.00063084	False
KCNJ12_5732	KCNJ12	456.98/748.59	2507.2/14.286/173.56	602.78	173.56	-1.7903	42520	14695	3.5413	0.0001991	0.9998	0.00039819	0.00063109	False
IL11RA_5079	IL11RA	165.68/172.53	0/0/0	169.11	0	-7.4103	23.419	3980.5	3.5413	0.00019911	0.9998	0.00039822	0.00063109	False
C3_1467	C3	139.37/198.85	0/0/0	169.11	0	-7.4103	1768.9	3980.5	3.5413	0.00019911	0.9998	0.00039822	0.00063109	False
TRMT61A_11463	TRMT61A	282.92/316.79	1.293/15.873/35.601	299.85	15.873	-4.1563	573.57	7170.4	3.5406	0.00019958	0.9998	0.00039916	0.0006325	False
ABCC8_142	ABCC8	321.8/199.82	29.74/7.9365/0	260.81	7.9365	-4.8727	7439.2	6212.8	3.5406	0.00019962	0.9998	0.00039923	0.00063254	False
TRMT44_11400	TRMT44	169.27/168.63	0/122.22/0	168.95	0	-7.409	0.20734	3976.7	3.5403	0.00019985	0.9998	0.00039969	0.00063318	False
LacZ_6267	LacZ	171.07/260.25	0/3.1746/6.6753	215.66	3.1746	-5.6976	3977.1	5110.4	3.5395	0.00020043	0.9998	0.00040086	0.0006349	False
CACNB1_1722	CACNB1	157.91/438.63	15.516/1188.9/0	298.27	15.516	-4.1795	39402	7131.4	3.5395	0.00020044	0.9998	0.00040088	0.0006349	False
F11_3409	F11	263.78/221.26	2.5861/626.99/5.5627	242.52	5.5627	-5.2136	903.72	5765.6	3.5393	0.00020057	0.9998	0.00040115	0.00063524	False
KMT2E_6265	KMT2E	233.27/104.3	0/0/116.82	168.78	0	-7.4076	8317.5	3972.7	3.5392	0.00020064	0.9998	0.00040127	0.00063536	False
KCNC1_5632	KCNC1	407.33/127.69	9.0512/77.778/1.1125	267.51	9.0512	-4.7395	39100	6376.9	3.5391	0.00020076	0.9998	0.00040152	0.00063567	False
MAPK3_6569	MAPK3	278.13/153.03	0/3.1746/30.039	215.58	3.1746	-5.6971	7825.1	5108.5	3.539	0.00020079	0.9998	0.00040157	0.00063567	False
EYA3_3326	EYA3	185.42/152.06	0/0/359.35	168.74	0	-7.4072	556.58	3971.6	3.539	0.00020085	0.9998	0.0004017	0.00063579	False
SMYD2_10360	SMYD2	134.58/202.74	144.82/0/0	168.66	0	-7.4065	2323.1	3969.7	3.5385	0.00020122	0.9998	0.00040244	0.00063681	False
SQLE_10413	SQLE	134.58/202.74	0/53.968/0	168.66	0	-7.4065	2323.1	3969.7	3.5385	0.00020122	0.9998	0.00040244	0.00063681	False
PTGER2_8947	PTGER2	123.81/213.47	0/17.46/0	168.64	0	-7.4063	4018.7	3969.2	3.5383	0.00020133	0.9998	0.00040265	0.00063706	False
GABRA1_3941	GABRA1	760.23/743.72	1836.1/168.25/271.46	751.98	271.46	-1.4666	136.3	18444	3.5382	0.00020144	0.9998	0.00040288	0.00063734	False
MEN1_6751	MEN1	427.07/322.64	14.223/322.22/43.389	374.85	43.389	-3.0819	5453.1	9019.2	3.5378	0.00020177	0.9998	0.00040355	0.00063832	False
PLA2G6_8293	PLA2G6	254.21/82.852	76.289/0/0	168.53	0	-7.4054	14681	3966.5	3.5376	0.00020186	0.9998	0.00040371	0.00063849	False
UBE2B_11753	UBE2B	282.32/590.69	1.293/74.604/1588.7	436.5	74.604	-2.5328	47545	10547	3.5376	0.00020192	0.9998	0.00040384	0.00063862	False
CCKBR_1864	CCKBR	153.72/183.25	1.293/0/0	168.49	0	-7.405	435.97	3965.5	3.5374	0.00020207	0.9998	0.00040414	0.00063901	False
GABRQ_4097	GABRQ	82.543/347.98	38.791/3.1746/0	215.26	3.1746	-5.695	35228	5100.7	3.5371	0.00020227	0.9998	0.00040455	0.00063957	False
SLC25A6_10205	SLC25A6	102.88/233.94	0/23.81/0	168.41	0	-7.4044	8587.9	3963.6	3.5369	0.00020245	0.9998	0.00040489	0.00064003	False
PRKAA2_8644	PRKAA2	428.27/318.74	19.395/42.857/734.28	373.5	42.857	-3.0941	5998.2	8985.8	3.5367	0.00020258	0.9998	0.00040515	0.00064036	False
MAP2_6493	MAP2	197.98/304.12	0/884.13/6.6753	251.05	6.6753	-5.0373	5632.1	5974	3.5356	0.0002034	0.9998	0.00040679	0.00064288	False
SCN9A_9732	SCN9A	219.52/300.22	486.18/7.9365/0	259.87	7.9365	-4.8675	3256.4	6189.7	3.535	0.00020388	0.9998	0.00040775	0.00064431	False
ADORA2B_300	ADORA2B	153.72/182.27	0/0/0	168	0	-7.4009	407.66	3953.7	3.5343	0.00020443	0.9998	0.00040886	0.00064597	False
SCNN1D_9765	SCNN1D	565.24/632.6	171.97/842.86/12.238	598.92	171.97	-1.7942	2268.8	14598	3.5341	0.00020455	0.9998	0.0004091	0.00064627	False
ATP2C1_945	ATP2C1	712.98/593.61	206.88/949.21/8.9003	653.29	206.88	-1.6542	7124.2	15962	3.5336	0.00020499	0.9998	0.00040997	0.00064757	False
DRD4_3017	DRD4	212.94/122.82	15.516/0/0	167.88	0	-7.3998	4060.8	3950.7	3.5335	0.00020502	0.99979	0.00041004	0.0006476	False
MBIP_6692	MBIP	1123.3/761.27	403.43/11.111/1240.5	942.28	403.43	-1.2218	65534	23256	3.5335	0.00020506	0.99979	0.00041011	0.00064763	False
U2AF1_11731	U2AF1	445.61/55.56	10.344/0/6.6753	250.59	6.6753	-5.0347	76070	5962.7	3.5329	0.00020553	0.99979	0.00041107	0.00064905	False
GLRA1_4240	GLRA1	183.03/250.51	0/19.048/3.3376	216.77	3.3376	-5.6497	2276.5	5137.4	3.5321	0.00020615	0.99979	0.00041231	0.00065093	False
