sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
EPOR_3244	EPOR	8.1217/0	874.78/449.28	4.0608	662.03	7.0335	32.981	12.444	186.52	1	0	0	0	True
IFNAR1_5010	IFNAR1	6.9614/1.0283	637.83/671.49	3.9949	654.66	7.0364	17.601	12.172	186.5	1	0	0	0	True
YTHDF3_12456	YTHDF3	0/1.0283	139.34/211.28	0.51413	175.31	6.8635	0.52867	0.87859	186.48	1	0	0	0	True
RPL19_9359	RPL19	1.1602/0	306.99/70.427	0.58012	188.71	6.9076	0.67308	1.0179	186.47	1	0	0	0	True
GABRG2_4059	GABRG2	0/2.0565	355.42/183.35	1.0283	269.39	7.0586	2.1147	2.0715	186.46	1	0	0	0	True
SMS_10343	SMS	0/0	266.75/83.784	0.51413	175.27	6.8631	0	0.87859	186.44	1	0	0	0	True
PRDM5_8574	PRDM5	0/0	210.87/139.64	0.51413	175.26	6.863	0	0.87859	186.42	1	0	0	0	True
SETD1B_9856	SETD1B	0/0	334.56/15.785	0.51413	175.17	6.8624	0	0.87859	186.34	1	0	0	0	True
EDF1_3042	EDF1	0/0	222.79/127.5	0.51413	175.14	6.8621	0	0.87859	186.31	1	0	0	0	True
PDE4B_8053	PDE4B	10.442/3.0848	770.46/1103.8	6.7635	937.11	6.9169	27.065	24.941	186.29	1	0	0	0	True
BAZ1B_1090	BAZ1B	0/0	219.07/131.14	0.51413	175.1	6.8618	0	0.87859	186.26	1	0	0	0	True
RPL6_9399	RPL6	0/0	152.01/197.93	0.51413	174.97	6.8607	0	0.87859	186.11	1	0	0	0	True
TET2_10859	TET2	0/3.0848	322.64/373.99	1.5424	348.32	7.1022	4.758	3.4723	186.1	1	0	0	0	True
CDY1_2186	CDY1	0/0	117.73/231.92	0.51413	174.83	6.8595	0	0.87859	185.97	1	0	0	0	True
RPL19_9363	RPL19	0/1.0283	231.73/117.78	0.51413	174.76	6.859	0.52867	0.87859	185.89	1	0	0	0	True
PRMT3_8727	PRMT3	0/0	274.21/75.284	0.51413	174.75	6.8588	0	0.87859	185.88	1	0	0	0	True
PRMT3_8729	PRMT3	0/1.0283	181.81/167.57	0.51413	174.69	6.8584	0.52867	0.87859	185.82	1	0	0	0	True
TRMT2B_11393	TRMT2B	0/2.0565	476.13/60.713	1.0283	268.42	7.0535	2.1147	2.0715	185.79	1	0	0	0	True
PRKAA1_8643	PRKAA1	0/2.0565	274.95/261.07	1.0283	268.01	7.0513	2.1147	2.0715	185.5	1	0	0	0	True
GABRA5_3987	GABRA5	0/5.1413	379.27/590.13	2.5707	484.7	7.0877	13.217	6.7598	185.44	1	0	0	0	True
ATP1A1_935	ATP1A1	0/0	134.87/213.71	0.51413	174.29	6.8551	0	0.87859	185.39	1	0	0	0	True
MAOB_6473	MAOB	10.442/1.0283	835.28/829.34	5.7352	832.31	6.951	44.311	19.889	185.35	1	0	0	0	True
YTHDC2_12311	YTHDC2	29.006/0	1423.9/1757	14.503	1590.5	6.6817	420.67	72.333	185.3	1	0	0	0	True
CHRNA10_2328	CHRNA10	0/13.368	1164.6/682.42	6.6838	923.52	6.9108	89.345	24.537	185.09	1	0	0	0	True
MS4A1_7235	MS4A1	0/0	239.93/108.07	0.51413	174	6.8527	0	0.87859	185.08	1	0	0	0	True
CD33_1994	CD33	1.1602/6.1696	490.29/734.63	3.6649	612.46	7.039	12.547	10.839	184.91	1	0	0	0	True
RRM2_9455	RRM2	0/10.283	725.01/815.99	5.1413	770.5	6.973	52.867	17.132	184.91	1	0	0	0	True
KDM5D_6054	KDM5D	18.564/1.0283	1222/1185.1	9.7961	1203.6	6.8019	153.75	41.683	184.9	1	0	0	0	True
PAXIP1_7946	PAXIP1	1.1602/3.0848	450.05/401.92	2.1225	425.99	7.0953	1.852	5.2551	184.9	1	0	0	0	True
FGF1_3652	FGF1	0/0	70.787/276.85	0.51413	173.82	6.8512	0	0.87859	184.89	1	0	0	0	True
PLK1_8365	PLK1	2.3205/0	526.8/49.785	1.1602	288.29	7.0652	2.6923	2.4132	184.84	1	0	0	0	True
USP21_11850	USP21	0/4.1131	385.97/448.06	2.0565	417.02	7.0955	8.4587	5.0425	184.79	1	0	0	0	True
FASN_3500	FASN	0/1.0283	65.571/281.71	0.51413	173.64	6.8497	0.52867	0.87859	184.7	1	0	0	0	True
AURKA_1012	AURKA	1.1602/1.0283	279.42/275.64	1.0943	277.53	7.0553	0.008708	2.2407	184.67	1	0	0	0	True
F7_3449	F7	0/9.2544	716.81/715.2	4.6272	716.01	6.9934	42.822	14.846	184.63	1	0	0	0	True
ING3_5214	ING3	0/2.0565	155.73/377.64	1.0283	266.68	7.0441	2.1147	2.0715	184.58	1	0	0	0	True
NAA50_7387	NAA50	1.1602/2.0565	271.23/438.35	1.6084	354.79	7.0917	0.40168	3.6649	184.49	1	0	0	0	True
CYP17A1_2785	CYP17A1	0/6.1696	343.5/744.34	3.0848	543.92	7.0596	19.032	8.6088	184.33	1	0	0	0	True
FCGR2B_3583	FCGR2B	0/25.707	1622.1/1282.3	12.853	1452.2	6.7129	330.42	61.002	184.29	1	0	0	0	True
DPP4_2960	DPP4	16.243/3.0848	1027.5/1347.8	9.6641	1187.7	6.8005	86.574	40.901	184.2	1	0	0	0	True
DRD3_3006	DRD3	0/0	240.68/105.64	0.51413	173.16	6.8458	0	0.87859	184.19	1	0	0	0	True
NSUN2_7625	NSUN2	6.9614/0	488.8/689.7	3.4807	589.25	7.0415	24.231	10.115	184.18	1	0	0	0	True
CHD5_2255	CHD5	13.923/0	1027.5/860.91	6.9614	944.22	6.8915	96.923	25.952	183.98	1	0	0	0	True
GANAB_4146	GANAB	0/1.0283	156.48/189.43	0.51413	172.95	6.844	0.52867	0.87859	183.96	1	0	0	0	True
OPRK1_7818	OPRK1	4.641/1.0283	698.18/327.85	2.8346	513.02	7.0666	6.5258	7.6933	183.94	1	0	0	0	True
CALY_1773	CALY	0/0	241.42/104.43	0.51413	172.92	6.8438	0	0.87859	183.94	1	0	0	0	True
CTR9_2634	CTR9	0/1.0283	66.316/279.28	0.51413	172.8	6.8428	0.52867	0.87859	183.8	1	0	0	0	True
ATP1A1_940	ATP1A1	0/0	323.38/21.857	0.51413	172.62	6.8413	0	0.87859	183.61	1	0	0	0	True
HLCS_4698	HLCS	0/0	289.85/54.642	0.51413	172.25	6.8382	0	0.87859	183.21	1	0	0	0	True
BCR_1143	BCR	2.3205/1.0283	394.17/329.07	1.6744	361.62	7.0831	0.8349	3.8603	183.2	1	0	0	0	True
LacZ:2178-2197_LacZ_-_6321	LacZ:2178-2197_LacZ_-	8.1217/1.0283	324.13/1085.6	4.575	704.84	6.9842	25.158	14.62	183.15	1	0	0	0	True
SMYD3_10371	SMYD3	0/3.0848	318.91/366.71	1.5424	342.81	7.0793	4.758	3.4723	183.14	1	0	0	0	True
LEPR_6369	LEPR	4.641/1.0283	492.53/528.21	2.8346	510.37	7.0591	6.5258	7.6933	182.98	1	0	0	0	True
KAT6A_5491	KAT6A	0/2.0565	265.26/263.5	1.0283	264.38	7.0317	2.1147	2.0715	182.98	1	0	0	0	True
CACNB4_1747	CACNB4	0/1.0283	178.83/165.14	0.51413	171.98	6.836	0.52867	0.87859	182.93	1	0	0	0	True
TFB1M_10878	TFB1M	24.365/15.424	2417.9/1514.2	19.895	1966.1	6.5568	39.971	113.31	182.83	1	0	0	0	True
GSK3A_4415	GSK3A	0/3.0848	456.02/228.28	1.5424	342.15	7.0765	4.758	3.4723	182.79	1	0	0	0	True
RTF1_9502	RTF1	0/1.0283	163.93/179.71	0.51413	171.82	6.8346	0.52867	0.87859	182.76	1	0	0	0	True
WTAP_12185	WTAP	0/6.1696	570.76/507.56	3.0848	539.16	7.047	19.032	8.6088	182.71	1	0	0	0	True
MAVS_6590	MAVS	0/2.0565	476.88/50.999	1.0283	263.94	7.0293	2.1147	2.0715	182.67	1	0	0	0	True
KMT2C_6237	KMT2C	0/1.0283	119.96/223.42	0.51413	171.69	6.8336	0.52867	0.87859	182.63	1	0	0	0	True
PADI2_7884	PADI2	0/0	79.728/263.5	0.51413	171.61	6.8329	0	0.87859	182.54	1	0	0	0	True
WBSCR22_12077	WBSCR22	0/1.0283	193.73/149.35	0.51413	171.54	6.8323	0.52867	0.87859	182.46	1	0	0	0	True
KDM2A_5964	KDM2A	1.1602/2.0565	455.27/246.5	1.6084	350.88	7.0758	0.40168	3.6649	182.45	1	0	0	0	True
TRMT1L_11321	TRMT1L	11.602/2.0565	964.19/883.99	6.8295	924.09	6.8845	45.562	25.276	182.45	1	0	0	0	True
MGAM_6896	MGAM	0/1.0283	190.01/153	0.51413	171.5	6.832	0.52867	0.87859	182.42	1	0	0	0	True
GABRD_4038	GABRD	0/0	166.91/176.07	0.51413	171.49	6.8319	0	0.87859	182.4	1	0	0	0	True
MAPT_6577	MAPT	0/1.0283	192.24/150.57	0.51413	171.41	6.8312	0.52867	0.87859	182.32	1	0	0	0	True
CTRL0048_2686	CTRL0048	1.1602/4.1131	555.86/412.85	2.6367	484.36	7.0603	4.3596	6.99	182.2	1	0	0	0	True
CHD5_2257	CHD5	0/1.0283	125.18/217.35	0.51413	171.27	6.83	0.52867	0.87859	182.17	1	0	0	0	True
KDM2A_5960	KDM2A	0/2.0565	278.68/247.71	1.0283	263.19	7.0252	2.1147	2.0715	182.15	1	0	0	0	True
GRIN3B_4385	GRIN3B	0/2.0565	298.05/228.28	1.0283	263.17	7.025	2.1147	2.0715	182.13	1	0	0	0	True
PADI4_7891	PADI4	1.1602/1.0283	230.24/316.92	1.0943	273.58	7.0347	0.008708	2.2407	182.04	1	0	0	0	True
CREBBP_2544	CREBBP	0/1.0283	198.95/143.28	0.51413	171.12	6.8287	0.52867	0.87859	182.01	1	0	0	0	True
NOP2_7499	NOP2	0/0	135.61/206.43	0.51413	171.02	6.8279	0	0.87859	181.9	1	0	0	0	True
USP7_11929	USP7	0/2.0565	315.19/210.07	1.0283	262.63	7.0221	2.1147	2.0715	181.76	1	0	0	0	True
SUPT7L_10543	SUPT7L	0/8.2262	713.83/587.7	4.1131	650.77	6.994	33.835	12.66	181.74	1	0	0	0	True
ELANE_3123	ELANE	0/1.0283	146.04/195.5	0.51413	170.77	6.8258	0.52867	0.87859	181.64	1	0	0	0	True
GABRB1_4008	GABRB1	10.442/19.537	1361.3/1829.9	14.99	1595.6	6.6417	41.359	75.789	181.56	1	0	0	0	True
PTGER4_8965	PTGER4	0/0	171.38/170	0.51413	170.69	6.8252	0	0.87859	181.55	1	0	0	0	True
SRD5A2_10457	SRD5A2	0/0	337.54/3.6428	0.51413	170.59	6.8243	0	0.87859	181.45	1	0	0	0	True
CPA4_2489	CPA4	0/8.2262	698.93/599.85	4.1131	649.39	6.991	33.835	12.66	181.35	1	0	0	0	True
MYOD1_7359	MYOD1	2.3205/1.0283	267.5/448.06	1.6744	357.78	7.0678	0.8349	3.8603	181.25	1	0	0	0	True
AKR1D1_428	AKR1D1	42.929/5.1413	2324.8/2139.5	24.035	2232.2	6.479	713.95	148.49	181.21	1	0	0	0	True
SERPINE1_9839	SERPINE1	0/4.1131	349.46/467.49	2.0565	408.48	7.0657	8.4587	5.0425	180.99	1	0	0	0	True
TRMT112_11281	TRMT112	0/2.0565	355.42/167.57	1.0283	261.5	7.0159	2.1147	2.0715	180.97	1	0	0	0	True
SALL1_9599	SALL1	2.3205/2.0565	322.64/528.21	2.1885	425.42	7.0633	0.034832	5.47	180.96	1	0	0	0	True
RC3H1_9152	RC3H1	0/2.0565	318.91/204	1.0283	261.45	7.0157	2.1147	2.0715	180.94	1	0	0	0	True
SCN1A_9645	SCN1A	0/3.0848	245.15/432.28	1.5424	338.71	7.062	4.758	3.4723	180.94	1	0	0	0	True
TLR7_11017	TLR7	11.602/0	449.31/1187.6	5.8012	818.43	6.9127	67.308	20.202	180.8	1	0	0	0	True
RAMP3_9084	RAMP3	0/0	245.15/94.713	0.51413	169.93	6.8188	0	0.87859	180.74	1	0	0	0	True
RPL4_9383	RPL4	0/2.0565	380.01/142.07	1.0283	261.04	7.0134	2.1147	2.0715	180.66	1	0	0	0	True
APEX1_693	APEX1	0/1.0283	93.141/246.5	0.51413	169.82	6.8178	0.52867	0.87859	180.62	1	0	0	0	True
MAPT_6579	MAPT	0/0	276.44/63.142	0.51413	169.79	6.8176	0	0.87859	180.59	1	0	0	0	True
KAT7_5508	KAT7	0/13.368	1156.4/645.99	6.6838	901.21	6.8755	89.345	24.537	180.59	1	0	0	0	True
CHRM5_2314	CHRM5	17.404/0	1078.9/1085.6	8.7018	1082.2	6.8029	151.44	35.344	180.58	1	0	0	0	True
GRIN2D_4363	GRIN2D	0/10.283	880.74/624.13	5.1413	752.43	6.9388	52.867	17.132	180.55	1	0	0	0	True
ABCC8_143	ABCC8	0/14.396	1029/864.56	7.1979	946.79	6.8532	103.62	27.175	180.24	1	0	0	0	True
THUMPD3_10982	THUMPD3	0/1.0283	167.65/171.21	0.51413	169.43	6.8146	0.52867	0.87859	180.21	1	0	0	0	True
PRKCA_8665	PRKCA	16.243/0	1239.1/819.63	8.1217	1029.4	6.8197	131.92	32.116	180.21	1	0	0	0	True
CD44_2047	CD44	15.083/0	920.23/1034.6	7.5416	977.39	6.8398	113.75	28.984	180.15	1	0	0	0	True
ICAM1_4978	ICAM1	0/0	258.56/80.142	0.51413	169.35	6.8139	0	0.87859	180.12	1	0	0	0	True
UBE2A_11744	UBE2A	0/3.0848	304.01/370.35	1.5424	337.18	7.0555	4.758	3.4723	180.12	1	0	0	0	True
SIRT6_10040	SIRT6	1.1602/21.594	1222.7/1381.8	11.377	1302.3	6.7184	208.76	51.389	180.08	1	0	0	0	True
HCFC1_4521	HCFC1	0/2.0565	380.76/139.64	1.0283	260.2	7.0088	2.1147	2.0715	180.07	1	0	0	0	True
CA14_1556	CA14	27.846/5.1413	1777.9/1610.1	16.494	1694	6.5983	257.74	86.784	180.07	1	0	0	0	True
CES1_2223	CES1	0/4.1131	556.61/256.21	2.0565	406.41	7.0584	8.4587	5.0425	180.07	1	0	0	0	True
ENY2_3193	ENY2	16.243/0	1070/985.98	8.1217	1028	6.8177	131.92	32.116	179.96	1	0	0	0	True
PRMT1_8700	PRMT1	2.3205/2.0565	725.75/120.21	2.1885	422.98	7.055	0.034832	5.47	179.92	1	0	0	0	True
MET_6803	MET	2.3205/0	217.58/343.64	1.1602	280.61	7.0263	2.6923	2.4132	179.89	1	0	0	0	True
MMP1_6931	MMP1	6.9614/0	429.94/721.27	3.4807	575.61	7.0077	24.231	10.115	179.89	1	0	0	0	True
YTHDF3_12429	YTHDF3	0/17.481	1160.9/1001.8	8.7403	1081.3	6.796	152.79	35.561	179.87	1	0	0	0	True
IRF4_5252	IRF4	0/6.1696	473.9/587.7	3.0848	530.8	7.0245	19.032	8.6088	179.86	1	0	0	0	True
EZH1_3360	EZH1	0/2.0565	245.15/274.42	1.0283	259.78	7.0065	2.1147	2.0715	179.78	1	0	0	0	True
SAP130_9602	SAP130	0/5.1413	659.43/280.5	2.5707	469.97	7.0433	13.217	6.7598	179.77	1	0	0	0	True
BRD4_1272	BRD4	0/1.0283	163.18/174.85	0.51413	169.02	6.8111	0.52867	0.87859	179.77	1	0	0	0	True
THUMPD3_10992	THUMPD3	0/14.396	908.31/979.91	7.1979	944.11	6.8491	103.62	27.175	179.73	1	0	0	0	True
MMP24_7067	MMP24	0/0	227.26/110.5	0.51413	168.88	6.8099	0	0.87859	179.62	1	0	0	0	True
NISCH_7464	NISCH	17.404/4.1131	1274.9/1222.8	10.758	1248.8	6.7319	88.319	47.516	179.61	1	0	0	0	True
GTF3C4_4440	GTF3C4	0/2.0565	149.02/369.14	1.0283	259.08	7.0026	2.1147	2.0715	179.3	1	0	0	0	True
WTAP_12184	WTAP	12.763/1.0283	1025.3/802.63	6.8955	913.96	6.8565	68.848	25.613	179.23	1	0	0	0	True
METTL4_6885	METTL4	0/11.311	586.41/1007.8	5.6555	797.13	6.9059	63.969	19.511	179.18	1	0	0	0	True
HTR2B_4910	HTR2B	0/5.1413	625.9/310.85	2.5707	468.38	7.0384	13.217	6.7598	179.16	1	0	0	0	True
TNFRSF8_11049	TNFRSF8	2.3205/1.0283	400.13/307.21	1.6744	353.67	7.0511	0.8349	3.8603	179.16	1	0	0	0	True
CTRL0003_2641	CTRL0003	2.3205/3.0848	311.46/655.7	2.7026	483.58	7.032	0.2921	7.2223	178.94	1	0	0	0	True
DHFR_2898	DHFR	0/1.0283	252.6/83.784	0.51413	168.19	6.804	0.52867	0.87859	178.89	1	0	0	0	True
POLR1C_8462	POLR1C	0/1.0283	245.15/91.07	0.51413	168.11	6.8033	0.52867	0.87859	178.8	1	0	0	0	True
NSUN5P1_7719	NSUN5P1	1.1602/2.0565	435.15/252.57	1.6084	343.86	7.0467	0.40168	3.6649	178.78	1	0	0	0	True
CDY2A_2198	CDY2A	42.929/3.0848	1836.7/2431	23.007	2133.8	6.4745	793.77	139.47	178.74	1	0	0	0	True
TRMT5_11451	TRMT5	0/4.1131	402.37/404.35	2.0565	403.36	7.0476	8.4587	5.0425	178.71	1	0	0	0	True
ODC1_7776	ODC1	9.2819/4.1131	809.95/976.27	6.6975	893.11	6.8599	13.358	24.606	178.7	1	0	0	0	True
HBB_4499	HBB	0/11.311	546.18/1043.1	5.6555	794.61	6.9014	63.969	19.511	178.61	1	0	0	0	True
MMP15_6994	MMP15	0/1.0283	74.512/261.07	0.51413	167.79	6.8006	0.52867	0.87859	178.46	1	0	0	0	True
BIRC5_1177	BIRC5	1.1602/1.0283	330.84/205.21	1.0943	268.02	7.0051	0.008708	2.2407	178.32	1	0	0	0	True
IMPDH2_5207	IMPDH2	0/7.1979	581.94/584.06	3.5989	583	6.9885	25.905	10.578	178.14	1	0	0	0	True
TYW3_11726	TYW3	0/0	156.48/178.5	0.51413	167.49	6.798	0	0.87859	178.14	1	0	0	0	True
IL3RA_5153	IL3RA	0/5.1413	205.65/724.92	2.5707	465.29	7.0289	13.217	6.7598	177.97	1	0	0	0	True
FGFR4_3703	FGFR4	9.2819/1.0283	783.13/703.06	5.1551	743.09	6.9176	34.061	17.194	177.96	1	0	0	0	True
UBE2A_11743	UBE2A	11.602/0	654.96/955.63	5.8012	805.3	6.8894	67.308	20.202	177.87	1	0	0	0	True
ALKBH8_603	ALKBH8	11.602/16.452	1187/1795.9	14.027	1491.4	6.6339	11.761	69.004	177.85	1	0	0	0	True
UBE2B_11754	UBE2B	1.1602/8.2262	925.44/467.49	4.6932	696.47	6.9367	24.964	15.134	177.82	1	0	0	0	True
CDKAL1_2171	CDKAL1	0/12.339	711.59/967.77	6.1696	839.68	6.8735	76.128	21.981	177.78	1	0	0	0	True
BIRC5_1188	BIRC5	0/1.0283	175.1/159.07	0.51413	167.09	6.7946	0.52867	0.87859	177.71	1	0	0	0	True
MAVS_6594	MAVS	0/0	236.95/97.141	0.51413	167.05	6.7942	0	0.87859	177.66	1	0	0	0	True
PRKCB_8678	PRKCB	0/11.311	667.63/913.13	5.6555	790.38	6.8937	63.969	19.511	177.65	1	0	0	0	True
PLA2G2A_8276	PLA2G2A	0/2.0565	230.24/282.92	1.0283	256.58	6.9886	2.1147	2.0715	177.56	1	0	0	0	True
IFNAR1_5017	IFNAR1	0/9.2544	746.61/630.2	4.6272	688.41	6.9368	42.822	14.846	177.46	1	0	0	0	True
IFNG_5033	IFNG	0/2.0565	342.76/170	1.0283	256.38	6.9875	2.1147	2.0715	177.42	1	0	0	0	True
HTR2C_4916	HTR2C	16.243/1.0283	1223.5/891.27	8.6358	1057.4	6.7792	115.75	34.972	177.34	1	0	0	0	True
UHRF1_11811	UHRF1	0/1.0283	216.83/116.57	0.51413	166.7	6.7912	0.52867	0.87859	177.3	1	0	0	0	True
RXRB_9549	RXRB	0/5.1413	319.66/607.13	2.5707	463.4	7.023	13.217	6.7598	177.24	1	0	0	0	True
AAVS0018_18	AAVS	1.1602/2.0565	333.82/347.28	1.6084	340.55	7.0328	0.40168	3.6649	177.05	1	0	0	0	True
KCNN4_5792	KCNN4	0/10.283	894.89/580.42	5.1413	737.66	6.9102	52.867	17.132	176.98	1	0	0	0	True
PRDM7_8600	PRDM7	16.243/4.1131	1146.7/1220.3	10.178	1183.5	6.7275	73.572	43.971	176.95	1	0	0	0	True
HOPX_4762	HOPX	0/14.396	954.5/904.63	7.1979	929.57	6.8267	103.62	27.175	176.94	1	0	0	0	True
MTNR1A_7307	MTNR1A	8.1217/2.0565	650.49/813.56	5.0891	732.03	6.9115	18.393	16.895	176.85	1	0	0	0	True
SETD2_9864	SETD2	0/0	156.48/176.07	0.51413	166.27	6.7876	0	0.87859	176.84	1	0	0	0	True
BRD4_1278	BRD4	0/3.0848	502.96/159.07	1.5424	331.01	7.0289	4.758	3.4723	176.81	1	0	0	0	True
RNF8_9270	RNF8	0/1.0283	293.58/38.856	0.51413	166.22	6.7871	0.52867	0.87859	176.78	1	0	0	0	True
HCAR3_4510	HCAR3	19.724/11.311	1488/1696.3	15.518	1592.2	6.5918	35.39	79.594	176.72	1	0	0	0	True
CKMT2_2427	CKMT2	0/0	187.77/144.5	0.51413	166.13	6.7864	0	0.87859	176.69	1	0	0	0	True
ALAD_434	ALAD	0/3.0848	261.54/399.49	1.5424	330.52	7.0267	4.758	3.4723	176.54	1	0	0	0	True
POLE3_8438	POLE3	2.3205/2.0565	417.27/412.85	2.1885	415.06	7.0278	0.034832	5.47	176.53	1	0	0	0	True
MAOA_6458	MAOA	6.9614/2.0565	551.39/794.13	4.509	672.76	6.9343	12.029	14.335	176.5	1	0	0	0	True
TRMT2A_11343	TRMT2A	0/0	225.03/106.86	0.51413	165.94	6.7847	0	0.87859	176.49	1	0	0	0	True
WTAP_12192	WTAP	0/11.311	616.96/953.2	5.6555	785.08	6.884	63.969	19.511	176.45	1	0	0	0	True
SCN1A_9641	SCN1A	0/0	156.48/174.85	0.51413	165.67	6.7823	0	0.87859	176.19	1	0	0	0	True
UTY_11946	UTY	1.1602/3.0848	380.76/431.06	2.1225	405.91	7.0259	1.852	5.2551	176.14	1	0	0	0	True
HUWE1_4969	HUWE1	4.641/0	555.86/304.78	2.3205	430.32	7.0212	10.769	5.9068	176.1	1	0	0	0	True
PTGER4_8971	PTGER4	0/0	112.51/218.57	0.51413	165.54	6.7812	0	0.87859	176.06	1	0	0	0	True
RYBP_9561	RYBP	6.9614/1.0283	584.18/652.06	3.9949	618.12	6.9536	17.601	12.172	176.03	1	0	0	0	True
CDYL_2202	CDYL	1.1602/0	261.54/94.713	0.58012	178.13	6.8248	0.67308	1.0179	175.98	1	0	0	0	True
IL2RG_5146	IL2RG	1.1602/1.0283	374.8/154.21	1.0943	264.5	6.9862	0.008708	2.2407	175.97	1	0	0	0	True
MMP23A_7059	MMP23A	16.243/6.1696	1091.6/1424.3	11.206	1258	6.6885	50.74	50.312	175.77	1	0	0	0	True
KMT2B_6230	KMT2B	2.3205/1.0283	375.54/318.14	1.6744	346.84	7.0231	0.8349	3.8603	175.68	1	0	0	0	True
GTF3C4_4447	GTF3C4	0/2.0565	380.01/127.5	1.0283	253.76	6.9727	2.1147	2.0715	175.6	1	0	0	0	True
BRD4_1267	BRD4	0/0	258.56/71.642	0.51413	165.1	6.7774	0	0.87859	175.59	1	0	0	0	True
PRDM14_8550	PRDM14	0/2.0565	237.69/269.57	1.0283	253.63	6.972	2.1147	2.0715	175.51	1	0	0	0	True
PDCD1LG2_8019	PDCD1LG2	0/0	230.24/99.57	0.51413	164.91	6.7757	0	0.87859	175.38	1	0	0	0	True
TRMT61B_11502	TRMT61B	12.763/2.0565	540.21/1339.3	7.4096	939.77	6.8057	57.31	28.285	175.31	1	0	0	0	True
HENMT1_4670	HENMT1	0/9.2544	646.77/711.56	4.6272	679.16	6.9173	42.822	14.846	175.06	1	0	0	0	True
MAOA_6461	MAOA	0/0	157.97/171.21	0.51413	164.59	6.773	0	0.87859	175.04	1	0	0	0	True
JADE2_5351	JADE2	4.641/39.074	2466.4/1562.8	21.858	2014.6	6.4624	592.83	129.61	175.03	1	0	0	0	True
JADE2_5352	JADE2	0/1.0283	169.89/159.07	0.51413	164.48	6.772	0.52867	0.87859	174.93	1	0	0	0	True
CDC73_2110	CDC73	0/2.0565	280.91/224.64	1.0283	252.78	6.9672	2.1147	2.0715	174.91	1	0	0	0	True
GHRHR_4212	GHRHR	0/1.0283	254.83/74.07	0.51413	164.45	6.7718	0.52867	0.87859	174.9	1	0	0	0	True
CD86_2083	CD86	0/0	100.59/228.28	0.51413	164.44	6.7716	0	0.87859	174.88	1	0	0	0	True
ALKBH1_479	ALKBH1	5.8012/0	378.52/611.99	2.9006	495.26	6.9912	16.827	7.9319	174.82	1	0	0	0	True
VAMP1_11951	VAMP1	0/0	216.83/111.71	0.51413	164.27	6.7702	0	0.87859	174.71	1	0	0	0	True
MMP10_6939	MMP10	1.1602/17.481	1295/902.2	9.3204	1098.6	6.7354	133.18	38.888	174.68	1	0	0	0	True
KCNQ3_5819	KCNQ3	0/0	87.925/240.42	0.51413	164.17	6.7694	0	0.87859	174.6	1	0	0	0	True
KCNA3_5566	KCNA3	1.1602/0	3.7256/349.71	0.58012	176.72	6.8134	0.67308	1.0179	174.59	1	0	0	0	True
SCN4B_9719	SCN4B	1.1602/16.452	1147.5/962.91	8.8063	1055.2	6.751	116.92	35.935	174.56	1	0	0	0	True
PDGFRA_8139	PDGFRA	20.884/3.0848	1172.8/1446.2	11.985	1309.5	6.6572	158.41	55.283	174.51	1	0	0	0	True
ELP3_3148	ELP3	0/12.339	823.36/824.49	6.1696	823.92	6.8462	76.128	21.981	174.42	1	0	0	0	True
TYW3_11722	TYW3	0/30.848	1717.5/1412.2	15.424	1564.9	6.575	475.8	78.916	174.42	1	0	0	0	True
AAVS0022_22	AAVS	0/0	154.24/173.64	0.51413	163.94	6.7673	0	0.87859	174.35	1	0	0	0	True
HENMT1_4666	HENMT1	15.083/3.0848	1006.7/1146.3	9.084	1076.5	6.7394	71.98	37.521	174.25	1	0	0	0	True
ATP1A1_941	ATP1A1	0/0	264.52/63.142	0.51413	163.83	6.7663	0	0.87859	174.23	1	0	0	0	True
KDM2A_5906	KDM2A	15.083/1.0283	883.72/1095.3	8.0557	989.49	6.7732	98.769	31.755	174.16	1	0	0	0	True
HLCS_4702	HLCS	9.2819/4.1131	1024.5/716.42	6.6975	870.48	6.8229	13.358	24.606	174.13	1	0	0	0	True
KDR_6104	KDR	0/0	164.67/162.71	0.51413	163.69	6.7651	0	0.87859	174.09	1	0	0	0	True
HTR2C_4917	HTR2C	0/0	239.93/87.427	0.51413	163.68	6.765	0	0.87859	174.07	1	0	0	0	True
FTO_3813	FTO	0/0	207.14/120.21	0.51413	163.68	6.765	0	0.87859	174.07	1	0	0	0	True
MS4A2_7238	MS4A2	0/3.0848	502.21/149.35	1.5424	325.78	7.006	4.758	3.4723	174	1	0	0	0	True
RNMTL1_9347	RNMTL1	0/37.018	1552.8/2002.3	18.509	1777.6	6.5105	685.16	102.23	173.98	1	0	0	0	True
C9orf114_1512	C9orf114	5.8012/1.0283	566.29/533.06	3.4147	549.68	6.9627	11.39	9.8594	173.97	1	0	0	0	True
CHRM1_2272	CHRM1	0/0	313.7/13.357	0.51413	163.53	6.7637	0	0.87859	173.91	1	0	0	0	True
MMP16_6999	MMP16	0/18.509	1295/881.56	9.2544	1088.3	6.731	171.29	38.505	173.89	1	0	0	0	True
ALKBH5_534	ALKBH5	1.1602/1.0283	334.56/188.21	1.0943	261.39	6.9691	0.008708	2.2407	173.89	1	0	0	0	True
ACE2_181	ACE2	0/1.0283	161.69/165.14	0.51413	163.42	6.7627	0.52867	0.87859	173.79	1	0	0	0	True
