sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
MMP16_7000	MMP16	20.508/8.3304	182.69/68.447/8.1659	14.419	68.447	2.1712	74.149	69.792	6.4672	1	5.2112e-11	1.0422e-10	2.1849e-10	True
FADS1_3486	FADS1	1891/2058.4	0/69.904/7.1452	1974.7	7.1452	-7.9222	14003	92572	6.4668	7.2142e-12	1	1.4428e-11	3.0623e-11	False
PLA2G1B_8268	PLA2G1B	1403.1/1296.5	0/0/1.0207	1349.8	0	-10.4	5679.9	52468	6.4614	5.1883e-11	1	1.0377e-10	2.1756e-10	False
VKORC1_12007	VKORC1	0/12.117	8.3043/3786.4/35.726	6.0585	35.726	2.3794	73.411	21.084	6.461	1	5.7385e-11	1.1477e-10	2.4055e-10	True
RNF2_9234	RNF2	8.5451/0	4.7453/27.67/51.037	4.2725	27.67	2.443	36.509	13.158	6.4502	1	6.3407e-11	1.2681e-10	2.6571e-10	True
DPP4_2958	DPP4	9.3996/0	0/88.836/29.601	4.6998	29.601	2.4246	44.176	14.955	6.4392	1	6.7628e-11	1.3526e-10	2.833e-10	True
SUV39H1_10553	SUV39H1	2733.6/3198.9	938.39/311.65/0	2966.2	311.65	-3.2465	1.0826e+05	1.7004e+05	6.4383	6.0414e-11	1	1.2083e-10	2.5321e-10	False
STAT3_10505	STAT3	19.654/20.447	87.788/104.86/0	20.051	87.788	2.0765	0.31504	110.97	6.4302	1	6.5589e-11	1.3118e-10	2.7481e-10	True
PRDM5_8580	PRDM5	14.527/0.75731	36.776/42.233/1970	7.642	42.233	2.3227	94.797	28.949	6.4291	1	6.9582e-11	1.3916e-10	2.9144e-10	True
GCGR_4173	GCGR	0.85451/0	10.677/5.8253/1.0207	0.42725	5.8253	2.2577	0.36509	0.70553	6.4266	1	9.3966e-11	1.8793e-10	3.931e-10	True
NPR1_7546	NPR1	0.85451/0	1.1863/5.8253/663.48	0.42725	5.8253	2.2577	0.36509	0.70553	6.4266	1	9.3966e-11	1.8793e-10	3.931e-10	True
PTGS2_9017	PTGS2	0.85451/0.75731	59.317/8.738/0	0.80591	8.738	2.4309	0.0047234	1.5287	6.4153	1	9.4603e-11	1.8921e-10	3.9564e-10	True
YTHDC1_12257	YTHDC1	0.85451/0.75731	8.3043/8.738/187.82	0.80591	8.738	2.4309	0.0047234	1.5287	6.4153	1	9.4603e-11	1.8921e-10	3.9564e-10	True
MMP2_7028	MMP2	1351.8/1251.8	0/0/79.617	1301.8	0	-10.347	4999.3	49712	6.4091	7.3189e-11	1	1.4638e-10	3.0649e-10	False
HTR2C_4916	HTR2C	11.963/0.75731	36.776/8.738/100.03	6.3602	36.776	2.3597	62.785	22.526	6.4086	1	8.0698e-11	1.614e-10	3.3788e-10	True
MYOD1_7367	MYOD1	2.5635/0	11.863/4.369/1652.6	1.2818	11.863	2.495	3.2858	2.7344	6.3991	1	1.0011e-10	2.0021e-10	4.1851e-10	True
KCNQ1_5799	KCNQ1	63.234/38.623	30.845/182.04/315.41	50.928	182.04	1.8176	302.84	420.43	6.3943	1	8.115e-11	1.623e-10	3.3972e-10	True
GABRA5_3982	GABRA5	0/3.0293	0/45.146/13.27	1.5146	13.27	2.5045	4.5882	3.3819	6.392	1	1.0297e-10	2.0595e-10	4.3035e-10	True
HIPK4_4677	HIPK4	1901.3/1954.6	17.795/0/18.373	1928	17.795	-6.6813	1422.9	89319	6.3914	2.6602e-11	1	5.3203e-11	1.1215e-10	False
MGC16025_6901	MGC16025	1907.3/1853.9	250.32/0/34.705	1880.6	34.705	-5.7197	1423.6	86061	6.3881	8.4006e-11	1	1.6801e-10	3.5161e-10	False
GNRHR2_4291	GNRHR2	0.85451/1.5146	0/1175.3/11.228	1.1846	11.228	2.4848	0.21788	2.4747	6.3844	1	1.111e-10	2.222e-10	4.6409e-10	True
PRMT8_8824	PRMT8	8.5451/1.5146	30.845/8327.3/20.415	5.0299	30.845	2.4009	24.714	16.387	6.3769	1	1.0115e-10	2.0231e-10	4.2282e-10	True
CYSLTR2_2823	CYSLTR2	2099.5/1594.9	0/32.039/894.17	1847.2	32.039	-5.8058	1.2732e+05	83791	6.3742	9.194e-11	1	1.8388e-10	3.8476e-10	False
BRD4_1301	BRD4	5.9816/1.5146	24.913/0/50.016	3.7481	24.913	2.4483	9.9767	11.045	6.3685	1	1.0969e-10	2.1937e-10	4.5825e-10	True
PDE8A_8119	PDE8A	1426.2/1401	0/2.9127/1642.4	1413.6	2.9127	-8.498	316.12	56209	6.3661	9.6947e-11	1	1.9389e-10	4.0537e-10	False
HDAC10_4563	HDAC10	1438.1/1060.2	0/684.47/0	1249.2	0	-10.288	71404	46745	6.3501	1.0762e-10	1	2.1524e-10	4.497e-10	False
AURKB_1020	AURKB	1746.6/1865.3	0/0/0	1805.9	0	-10.819	7038.7	81011	6.345	2.6207e-12	1	5.2415e-12	1.1178e-11	False
BRMS1_1350	BRMS1	0/1.5146	8.3043/525.73/1.0207	0.75731	8.3043	2.4045	1.147	1.4156	6.3432	1	1.5254e-10	3.0509e-10	6.3549e-10	True
SMO_10322	SMO	0/1.5146	8.3043/435.44/0	0.75731	8.3043	2.4045	1.147	1.4156	6.3432	1	1.5254e-10	3.0509e-10	6.3549e-10	True
PCGF2_7982	PCGF2	0/1.5146	8.3043/48.059/0	0.75731	8.3043	2.4045	1.147	1.4156	6.3432	1	1.5254e-10	3.0509e-10	6.3549e-10	True
RAF1_9048	RAF1	0/1.5146	8.3043/10.194/8.1659	0.75731	8.3043	2.4045	1.147	1.4156	6.3432	1	1.5254e-10	3.0509e-10	6.3549e-10	True
KCNJ8_5743	KCNJ8	0/1.5146	8.3043/7.2816/2465.1	0.75731	8.3043	2.4045	1.147	1.4156	6.3432	1	1.5254e-10	3.0509e-10	6.3549e-10	True
TRMT61A_11477	TRMT61A	0/1.5146	8.3043/1.4563/315.41	0.75731	8.3043	2.4045	1.147	1.4156	6.3432	1	1.5254e-10	3.0509e-10	6.3549e-10	True
SIRT7_10054	SIRT7	0/1.5146	8.3043/1.4563/124.53	0.75731	8.3043	2.4045	1.147	1.4156	6.3432	1	1.5254e-10	3.0509e-10	6.3549e-10	True
PDE4D_8078	PDE4D	0/1.5146	8.3043/34.952/0	0.75731	8.3043	2.4045	1.147	1.4156	6.3432	1	1.5254e-10	3.0509e-10	6.3549e-10	True
TXNRD1_11673	TXNRD1	0/1.5146	8.3043/1.4563/27.56	0.75731	8.3043	2.4045	1.147	1.4156	6.3432	1	1.5254e-10	3.0509e-10	6.3549e-10	True
KAT6B_5502	KAT6B	0/1.5146	8.3043/23.301/0	0.75731	8.3043	2.4045	1.147	1.4156	6.3432	1	1.5254e-10	3.0509e-10	6.3549e-10	True
SCN9A_9736	SCN9A	0/1.5146	8.3043/216.99/4.0829	0.75731	8.3043	2.4045	1.147	1.4156	6.3432	1	1.5254e-10	3.0509e-10	6.3549e-10	True
STAT3_10510	STAT3	0/1.5146	8.3043/0/68.389	0.75731	8.3043	2.4045	1.147	1.4156	6.3432	1	1.5254e-10	3.0509e-10	6.3549e-10	True
KCNB2_5622	KCNB2	30.762/74.974	257.43/186.41/119.43	52.868	186.41	1.7987	977.34	443.75	6.3394	1	1.1602e-10	2.3204e-10	4.8455e-10	True
HENMT1_4671	HENMT1	1593.7/1982.6	0/0/0	1788.2	0	-10.805	75656	79823	6.3291	2.9203e-12	1	5.8405e-12	1.2445e-11	False
POLE3_8442	POLE3	0/11.36	0/33.495/52.058	5.6799	33.495	2.3685	64.521	19.316	6.329	1	1.368e-10	2.736e-10	5.7125e-10	True
HDAC6_4623	HDAC6	9.3996/0.75731	30.845/1.4563/1452.5	5.0785	30.845	2.3893	37.344	16.601	6.3238	1	1.4281e-10	2.8562e-10	5.9623e-10	True
NSUN4_7638	NSUN4	0.85451/14.389	41.522/486.41/24.498	7.6217	41.522	2.3021	91.591	28.844	6.312	1	1.4932e-10	2.9865e-10	6.2332e-10	True
TBXA2R_10813	TBXA2R	0/3.0293	162.53/13.107/0	1.5146	13.107	2.488	4.5882	3.3819	6.3036	1	1.8295e-10	3.659e-10	7.6153e-10	True
DRD1_2985	DRD1	0/28.021	154.22/65.535/7.1452	14.01	65.535	2.1482	392.58	67.037	6.293	1	1.6281e-10	3.2563e-10	6.7816e-10	True
BGLAP_1169	BGLAP	19.654/0	10.677/208.25/50.016	9.8268	50.016	2.2363	193.13	40.929	6.2819	1	1.7831e-10	3.5662e-10	7.4235e-10	True
TRMT1_11200	TRMT1	2120/1835.7	0/409.23/75.535	1977.9	75.535	-4.6924	40415	92795	6.2794	1.6989e-10	1	3.3978e-10	7.0751e-10	False
SLC6A1_10231	SLC6A1	1308.3/1061.8	0/0/11.228	1185	0	-10.212	30381	43210	6.2754	1.7431e-10	1	3.4863e-10	7.2583e-10	False
ADORA1_278	ADORA1	1953.4/1504	9.4906/0/0	1728.7	0	-10.756	1.0097e+05	75895	6.2751	4.2104e-12	1	8.4208e-12	1.7921e-11	False
LEO1_6364	LEO1	0/3.0293	13.05/20.389/8.1659	1.5146	13.05	2.4821	4.5882	3.3819	6.2724	1	2.236e-10	4.4719e-10	9.301e-10	True
PLA2G6_8299	PLA2G6	0/34.079	3.559/75.729/567.53	17.04	75.729	2.0886	580.69	88.221	6.2485	1	2.1474e-10	4.2947e-10	8.9354e-10	True
YTHDC1_12262	YTHDC1	1339/1265.5	7.118/2.9127/1.0207	1302.2	2.9127	-8.3797	2704.3	49735	6.2438	2.1349e-10	1	4.2698e-10	8.8851e-10	False
KCNA5_5583	KCNA5	1161.3/1153.4	8.3043/0/0	1157.3	0	-10.178	31.113	41715	6.2423	2.1554e-10	1	4.3108e-10	8.9673e-10	False
KCNJ8_5740	KCNJ8	17.09/0.75731	46.267/37.864/206.19	8.9237	46.267	2.2519	133.38	35.828	6.2388	1	2.3657e-10	4.7314e-10	9.839e-10	True
CD274_1951	CD274	0/12.117	497.07/0/34.705	6.0585	34.705	2.3387	73.411	21.084	6.2387	1	2.4342e-10	4.8684e-10	1.0122e-09	True
CDKAL1_2175	CDKAL1	0/2.2719	10.677/608.74/3.0622	1.136	10.677	2.4507	2.5809	2.3474	6.2274	1	3.077e-10	6.154e-10	1.2774e-09	True
CRTC2_2551	CRTC2	0/2.2719	10.677/1740.3/1.0207	1.136	10.677	2.4507	2.5809	2.3474	6.2274	1	3.077e-10	6.154e-10	1.2774e-09	True
ING3_5215	ING3	0/2.2719	10.677/0/82.68	1.136	10.677	2.4507	2.5809	2.3474	6.2274	1	3.077e-10	6.154e-10	1.2774e-09	True
MMP21_7049	MMP21	0/2.2719	10.677/5.8253/7380.9	1.136	10.677	2.4507	2.5809	2.3474	6.2274	1	3.077e-10	6.154e-10	1.2774e-09	True
NCOA1_7408	NCOA1	0/1.5146	3.559/155.83/8.1659	0.75731	8.1659	2.3829	1.147	1.4156	6.2268	1	3.2257e-10	6.4514e-10	1.3378e-09	True
DRD5_3026	DRD5	0/1.5146	163.71/1.4563/8.1659	0.75731	8.1659	2.3829	1.147	1.4156	6.2268	1	3.2257e-10	6.4514e-10	1.3378e-09	True
CDKAL1_2174	CDKAL1	0/1.5146	39.149/2.9127/8.1659	0.75731	8.1659	2.3829	1.147	1.4156	6.2268	1	3.2257e-10	6.4514e-10	1.3378e-09	True
P2RY2_7873	P2RY2	0/1.5146	83.043/0/8.1659	0.75731	8.1659	2.3829	1.147	1.4156	6.2268	1	3.2257e-10	6.4514e-10	1.3378e-09	True
HRH3_4821	HRH3	0/1.5146	905.17/4.369/8.1659	0.75731	8.1659	2.3829	1.147	1.4156	6.2268	1	3.2257e-10	6.4514e-10	1.3378e-09	True
HBB_4497	HBB	0/1.5146	0/7727.3/8.1659	0.75731	8.1659	2.3829	1.147	1.4156	6.2268	1	3.2257e-10	6.4514e-10	1.3378e-09	True
CDK4_2130	CDK4	1312.5/967.85	0/0/0	1140.2	0	-10.156	59402	40798	6.2215	2.4618e-10	1	4.9237e-10	1.0235e-09	False
HIPK4_4684	HIPK4	1481.7/1211.7	4.7453/0/1181	1346.7	4.7453	-7.8739	36454	52289	6.2137	2.5883e-10	1	5.1766e-10	1.0759e-09	False
TAF10_10694	TAF10	0/20.447	51.012/50.971/99.011	10.224	51.012	2.2123	209.05	43.235	6.2033	1	2.9417e-10	5.8834e-10	1.2222e-09	True
ELP3_3166	ELP3	22.217/6.0585	65.248/0/1883.3	14.138	65.248	2.1297	130.55	67.892	6.2029	1	2.8956e-10	5.7911e-10	1.2033e-09	True
PTGIS_8993	PTGIS	11.963/31.05	90.161/9841.8/1.0207	21.506	90.161	2.0181	182.15	122.54	6.202	1	2.8616e-10	5.7232e-10	1.1893e-09	True
KDM6B_6071	KDM6B	1695.3/1604	4.7453/0/0	1649.7	0	-10.689	4172.8	70774	6.201	6.9229e-12	1	1.3846e-11	2.9391e-11	False
PADI4_7887	PADI4	1563.8/1270	56.944/8.738/8.1659	1416.9	8.738	-7.1859	43140	56404	6.1871	3.0637e-10	1	6.1273e-10	1.2727e-09	False
BRD4_1318	BRD4	1708.2/1565.4	0/23.301/1.0207	1636.8	1.0207	-9.6626	10195	69949	6.1848	7.5173e-12	1	1.5035e-11	3.1904e-11	False
PRMT1_8696	PRMT1	37.598/18.933	0/174.76/111.26	28.266	111.26	1.9396	174.2	180.67	6.1746	1	3.3762e-10	6.7524e-10	1.4e-09	True
HDAC7_4639	HDAC7	5.1271/0.75731	34.404/20.389/0	2.9422	20.389	2.4398	9.5473	8.0118	6.1637	1	4.1774e-10	8.3547e-10	1.7307e-09	True
CHD1_2239	CHD1	0/5.3012	32.031/18.932/0	2.6506	18.932	2.4489	14.051	6.9837	6.1611	1	4.2904e-10	8.5808e-10	1.7772e-09	True
AR_734	AR	21.363/0	5.9317/52.428/3116.3	10.681	52.428	2.1934	228.18	45.94	6.1592	1	3.8793e-10	7.7586e-10	1.6078e-09	True
ASXL1_899	ASXL1	8.5451/37.108	685.7/0/93.908	22.827	93.908	1.9939	407.93	133.33	6.1559	1	3.8257e-10	7.6514e-10	1.5861e-09	True
KDM2B_5968	KDM2B	17.945/0	62.876/34.952/45.933	8.9723	45.933	2.2346	161.01	36.097	6.1518	1	4.1074e-10	8.2148e-10	1.702e-09	True
IRF7_5263	IRF7	1069.8/1097.3	0/20.389/0	1083.6	0	-10.083	378.2	37818	6.1511	3.848e-10	1	7.6961e-10	1.5951e-09	False
PLK1_8365	PLK1	1.709/0	40.335/8.738/0	0.85451	8.738	2.3926	1.4604	1.6439	6.1486	1	5.2276e-10	1.0455e-09	2.164e-09	True
PRMT6_8807	PRMT6	1638.1/1527.5	0/0/0	1582.8	0	-10.629	6115.2	66535	6.1362	1.0651e-11	1	2.1302e-11	4.5133e-11	False
EPHA2_3238	EPHA2	1656/1488.1	0/0/0	1572.1	0	-10.619	14098	65864	6.1256	1.1423e-11	1	2.2845e-11	4.8387e-11	False
YEATS4_12222	YEATS4	19.654/0	60.503/13.107/48.995	9.8268	48.995	2.2072	193.13	40.929	6.1224	1	4.9158e-10	9.8316e-10	2.0356e-09	True
TARBP1_10773	TARBP1	12.818/0	35.59/4.369/46.954	6.4088	35.59	2.3041	82.146	22.76	6.1166	1	5.2492e-10	1.0498e-09	2.1726e-09	True
CCL2_1879	CCL2	1192/920.14	250.32/0/0	1056.1	0	-10.046	36966	36396	6.1158	4.8032e-10	1	9.6065e-10	1.9894e-09	False
FTO_3850	FTO	26.49/22.719	142.36/99.03/70.431	24.605	99.03	1.966	7.1078	148.31	6.1114	1	5.0467e-10	1.0093e-09	2.0895e-09	True
FADS1_3478	FADS1	29.053/1.5146	110.33/2.9127/68.389	15.284	68.389	2.0913	379.19	75.725	6.1026	1	5.4311e-10	1.0862e-09	2.2468e-09	True
SLC6A3_10257	SLC6A3	1615.9/1086	9.4906/163.11/0	1350.9	9.4906	-7.0098	1.4039e+05	52533	6.0987	5.348e-10	1	1.0696e-09	2.2131e-09	False
AR_826	AR	1637.2/1644.1	43.894/1.4563/3869.6	1640.7	43.894	-5.1925	23.734	70199	6.097	5.403e-10	1	1.0806e-09	2.2355e-09	False
ABCC8_143	ABCC8	0/10.602	30.845/85.923/0	5.3012	30.845	2.3374	56.205	17.593	6.0899	1	6.298e-10	1.2596e-09	2.605e-09	True
KAT6B_5499	KAT6B	11.963/1.5146	36.776/5.8253/658.38	6.7389	36.776	2.2873	54.585	24.374	6.0842	1	6.4057e-10	1.2811e-09	2.6491e-09	True
PTGER1_8940	PTGER1	1950.8/1109.5	0/0/0	1530.2	0	-10.58	3.5396e+05	63261	6.0837	1.5055e-11	1	3.0111e-11	6.3593e-11	False
CARTPT_1804	CARTPT	0.85451/0.75731	8.3043/186.41/0	0.80591	8.3043	2.3652	0.0047234	1.5287	6.0646	1	8.9053e-10	1.7811e-09	3.6779e-09	True
YTHDC1_12240	YTHDC1	0.85451/0.75731	8.3043/5.8253/58.182	0.80591	8.3043	2.3652	0.0047234	1.5287	6.0646	1	8.9053e-10	1.7811e-09	3.6779e-09	True
METTL3_6856	METTL3	0.85451/0.75731	8.3043/39.321/0	0.80591	8.3043	2.3652	0.0047234	1.5287	6.0646	1	8.9053e-10	1.7811e-09	3.6779e-09	True
PLA2G4A_8287	PLA2G4A	0.85451/0.75731	8.3043/0/177.61	0.80591	8.3043	2.3652	0.0047234	1.5287	6.0646	1	8.9053e-10	1.7811e-09	3.6779e-09	True
GANAB_4139	GANAB	1410.8/1480.5	759.25/20.389/8.1659	1445.7	20.389	-6.0798	2432.9	58121	6.0596	6.8236e-10	1	1.3647e-09	2.8214e-09	False
BRD4_1265	BRD4	4.2725/0	264.55/16.02/0	2.1363	16.02	2.4401	9.1273	5.2686	6.0485	1	8.8741e-10	1.7748e-09	3.6675e-09	True
BAZ2A_1098	BAZ2A	0/0.75731	18.981/0/5.1037	0.37866	5.1037	2.1464	0.28676	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
TRMT112_11283	TRMT112	0/0.75731	0/365.54/5.1037	0.37866	5.1037	2.1464	0.28676	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
WDR92_12139	WDR92	0/0.75731	10.677/0/5.1037	0.37866	5.1037	2.1464	0.28676	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
PSMD1_8918	PSMD1	0/0.75731	3.559/10.194/5.1037	0.37866	5.1037	2.1464	0.28676	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
GLP2R_4230	GLP2R	0/0.75731	0/16.02/5.1037	0.37866	5.1037	2.1464	0.28676	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
KDM2A_5885	KDM2A	0/0.75731	0/101.94/5.1037	0.37866	5.1037	2.1464	0.28676	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
SETD1A_9844	SETD1A	0/0.75731	0/32.039/5.1037	0.37866	5.1037	2.1464	0.28676	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
PHC1_8213	PHC1	0/0.75731	950.25/0/5.1037	0.37866	5.1037	2.1464	0.28676	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
GLRA1_4248	GLRA1	0/0.75731	18.981/0/5.1037	0.37866	5.1037	2.1464	0.28676	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
HDAC4_4604	HDAC4	0/0.75731	43.894/0/5.1037	0.37866	5.1037	2.1464	0.28676	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
SCN11A_9632	SCN11A	0/0	0/286.9/5.1037	0.37866	5.1037	2.1464	0	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
NSUN5_7709	NSUN5	0/0	454.36/2.9127/5.1037	0.37866	5.1037	2.1464	0	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
NOP2_7488	NOP2	0/0	16.609/0/5.1037	0.37866	5.1037	2.1464	0	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
SLC12A1_10087	SLC12A1	0/0	11.863/0/5.1037	0.37866	5.1037	2.1464	0	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
ONECUT2_7802	ONECUT2	0/0	215.91/0/5.1037	0.37866	5.1037	2.1464	0	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
HDAC6_4628	HDAC6	0/0	0/17.476/5.1037	0.37866	5.1037	2.1464	0	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
ATP6V1B2_973	ATP6V1B2	0/0	1174.5/0/5.1037	0.37866	5.1037	2.1464	0	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
ALKBH1_481	ALKBH1	0/0	113.89/0/5.1037	0.37866	5.1037	2.1464	0	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
MAP2K2_6507	MAP2K2	0/0	40.335/0/5.1037	0.37866	5.1037	2.1464	0	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
USP7_11934	USP7	0/0	0/7.2816/5.1037	0.37866	5.1037	2.1464	0	0.61071	6.0462	1	1.0806e-09	2.1613e-09	4.4439e-09	True
GABRR1_4100	GABRR1	1627/1357.9	0/1.4563/0	1492.4	0	-10.544	36213	60948	6.0452	1.9371e-11	1	3.8742e-11	8.1752e-11	False
KIAA1456_6167	KIAA1456	1713.3/1572.9	3215/0/54.099	1643.1	54.099	-4.8991	9848.9	70355	6.0439	7.5237e-10	1	1.5047e-09	3.1104e-09	False
S1PR5_9587	S1PR5	0.85451/1.5146	10.677/742.73/0	1.1846	10.677	2.4182	0.21788	2.4747	6.0341	1	1.0324e-09	2.0648e-09	4.2595e-09	True
C9orf114_1522	C9orf114	1444.1/1528.3	1466.3/1.4563/1.0207	1486.2	1.4563	-9.2419	3539.7	60568	6.0329	2.8977e-11	1	5.7954e-11	1.2209e-10	False
FLT4_3735	FLT4	1221.9/1416.9	83.043/11.651/0	1319.4	11.651	-6.7057	19010	50718	6.0246	8.4762e-10	1	1.6952e-09	3.5036e-09	False
SCNN1D_9763	SCNN1D	1558.6/1381.3	8.3043/0/0	1470	0	-10.523	15715	59585	6.022	2.2541e-11	1	4.5081e-11	9.5097e-11	False
RAMP1_9071	RAMP1	0/12.117	0/780.59/33.684	6.0585	33.684	2.2968	73.411	21.084	6.0164	1	9.8386e-10	1.9677e-09	4.0613e-09	True
HDAC9_4654	HDAC9	0/9.0878	27.286/1096.6/0	4.5439	27.286	2.3511	41.294	14.292	6.0156	1	1.0119e-09	2.0239e-09	4.1766e-09	True
AAVS0036_36	AAVS	11.109/10.602	36.776/450/52.058	10.855	52.058	2.162	0.12813	46.982	6.0111	1	9.7687e-10	1.9537e-09	4.0332e-09	True
SLC12A2_10097	SLC12A2	1549.2/1585.8	647.74/46.602/1.0207	1567.5	46.602	-5.0422	669.45	65579	6.0031	9.6816e-10	1	1.9363e-09	3.9979e-09	False
ADORA3_308	ADORA3	1118.6/1179.9	728.41/4.369/0	1149.2	4.369	-7.7431	1881.5	41280	5.9931	1.0297e-09	1	2.0593e-09	4.2491e-09	False
SERPIND1_9825	SERPIND1	1556.1/1328.3	0/0/0	1442.2	0	-10.495	25931	57913	5.9929	2.7241e-11	1	5.4482e-11	1.1481e-10	False
APEX1_685	APEX1	0/34.836	3656.3/13.107/74.514	17.418	74.514	2.0356	606.79	90.992	5.9855	1	1.1166e-09	2.2331e-09	4.5909e-09	True
UBE2B_11753	UBE2B	21.363/9.8451	1.1863/68.447/1457.6	15.604	68.447	2.0644	66.328	77.959	5.9849	1	1.1259e-09	2.2518e-09	4.6284e-09	True
RET_9196	RET	1386/1259.4	15.422/2413.1/7.1452	1322.7	15.422	-6.3328	8013.8	50905	5.9745	1.1537e-09	1	2.3073e-09	4.7419e-09	False
MTTP_7338	MTTP	1577.4/1264	13547/0/0	1420.7	0	-10.473	49131	56630	5.97	3.1584e-11	1	6.3168e-11	1.3289e-10	False
F11_3407	F11	0/12.874	68.807/34.952/0	6.4372	34.952	2.2732	82.874	22.898	5.959	1	1.3935e-09	2.7869e-09	5.7247e-09	True
SLAMF7_10071	SLAMF7	1545.8/1270.8	9.4906/0/0	1408.3	0	-10.461	37822	55894	5.9567	3.4415e-11	1	6.8831e-11	1.4473e-10	False
TNFRSF8_11053	TNFRSF8	0.85451/0.75731	26.099/1.4563/8.1659	0.80591	8.1659	2.3435	0.0047234	1.5287	5.9526	1	1.7762e-09	3.5523e-09	7.2909e-09	True
JARID2_5405	JARID2	0/19.69	226.59/1.4563/47.975	9.8451	47.975	2.175	193.85	41.034	5.9523	1	1.4093e-09	2.8186e-09	5.7888e-09	True
SCNN1G_9777	SCNN1G	974.14/895.14	0/0/9.1866	934.64	0	-9.8698	3120.1	30343	5.9512	1.3305e-09	1	2.6611e-09	5.4679e-09	False
MAVS_6669	MAVS	27.344/39.38	123.38/4581.6/0	33.362	123.38	1.8558	72.433	228.93	5.9494	1	1.3646e-09	2.7292e-09	5.607e-09	True
HDAC3_4595	HDAC3	926.29/917.86	0/0/64.306	922.08	0	-9.8503	35.474	29737	5.9333	1.4845e-09	1	2.9689e-09	6.0966e-09	False
GABRR3_4119	GABRR3	4.2725/34.079	1.1863/237.38/79.617	19.176	79.617	1.9985	444.22	104.2	5.9212	1	1.6478e-09	3.2957e-09	6.7652e-09	True
TRPM8_11523	TRPM8	1921.8/1880.4	903.98/49.515/153.11	1901.1	153.11	-3.6256	856.14	87467	5.9167	1.6419e-09	1	3.2837e-09	6.7418e-09	False
USP22_11865	USP22	0/2.2719	0/10.194/10.207	1.136	10.194	2.3898	2.5809	2.3474	5.9123	1	2.1883e-09	4.3765e-09	8.9736e-09	True
HSD3B2_4834	HSD3B2	0/2.2719	75.925/10.194/0	1.136	10.194	2.3898	2.5809	2.3474	5.9123	1	2.1883e-09	4.3765e-09	8.9736e-09	True
SRD5A2_10450	SRD5A2	0/2.2719	0/10.194/307.24	1.136	10.194	2.3898	2.5809	2.3474	5.9123	1	2.1883e-09	4.3765e-09	8.9736e-09	True
BIRC5_1183	BIRC5	32.471/43.924	136.43/7.2816/186.79	38.198	136.43	1.8098	65.584	277.92	5.8923	1	1.9256e-09	3.8511e-09	7.9029e-09	True
PRMT7_8820	PRMT7	18.799/0	0/81.554/45.933	9.3996	45.933	2.1741	176.7	38.49	5.8886	1	2.0819e-09	4.1639e-09	8.5432e-09	True
USP28_11876	USP28	11.109/2.2719	35.59/450/1.0207	6.6903	35.59	2.2503	39.043	24.134	5.8827	1	2.2093e-09	4.4185e-09	9.0553e-09	True
PPP5C_8531	PPP5C	17.09/0	42.708/719.42/28.581	8.5451	42.708	2.1951	146.04	33.751	5.8805	1	2.2008e-09	4.4016e-09	9.022e-09	True
TADA1_10643	TADA1	837.42/923.17	0/0/0	880.29	0	-9.7835	3676.3	27754	5.8723	2.1492e-09	1	4.2985e-09	8.8179e-09	False
MMP13_6969	MMP13	849.38/906.5	0/5.8253/0	877.94	0	-9.7796	1631.5	27644	5.8688	2.195e-09	1	4.3901e-09	8.9999e-09	False
TRMT10A_11233	TRMT10A	55.543/35.594	156.6/91.749/655.31	45.568	156.6	1.7588	198.99	358.16	5.8667	1	2.2409e-09	4.4819e-09	9.1836e-09	True
CCKAR_1859	CCKAR	8.5451/24.234	69.994/1.4563/994.2	16.39	69.994	2.0295	123.07	83.526	5.8652	1	2.3274e-09	4.6548e-09	9.5363e-09	True
CACNA1A_1605	CACNA1A	2.5635/0.75731	13.05/152.91/0	1.6604	13.05	2.4008	1.6312	3.8046	5.839	1	3.2703e-09	6.5407e-09	1.3389e-08	True
